"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
00f84a5d-b060-4e3c-b0b5-ed6f55e80aee,"#N/A",a3fb956c-02e9-48c7-a552-68e88ea4ec65,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
00fed26c-561a-445f-9d17-7f0c165c9d5c,"#N/A",1bcc673e-bbd1-4cc5-a9af-049176309baa,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
010510b5-190c-40fc-aa35-c3e0fb01593f,"#N/A",afe89d3b-6535-4c49-91e0-44bb33bf35d2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
010ab576-9539-4b98-b4e6-2015ad044266,"#N/A",140d6f97-c952-4ab8-a646-abbbfa72294b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
012b2ed4-4cba-430f-98e2-e17b684938c5,"#N/A",53f6ed2e-feac-4dee-a8ff-c4eab3be90ad,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
013a1da1-f127-4c73-a882-a78b5b5c011c,"#N/A",104240b9-77e9-4eab-abcf-d5c72a6f9e51,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
013aa821-5240-48f2-89b6-bf9a17c8f13e,"#N/A",212294fc-e355-4db5-94bc-b3e04f15b64b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
015384ec-a9b7-4b64-97ff-ceaa860bd12c,"#N/A",26590491-14c2-472d-bbe2-03bedd18d32f,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0182922a-393f-41d9-9da5-017d10043f96,"#N/A",7e134d02-5192-4009-976f-3987f24c28cd,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
0194fecb-3a17-4107-a481-2266d5302c77,"#N/A",344304b0-2545-45fb-b2fc-4bc71293a7dc,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
01951010-fc69-49e5-83cf-d0ff55975091,"#N/A",15dd3356-8bd5-4ea6-b208-398107506ab5,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
019bccf5-173e-471d-bafa-7d814cc3b99b,"#N/A",12cea368-d168-4677-9788-ce4f321d70d4,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
019d3942-d2d0-421d-bba6-d604374dca02,"#N/A",4ca8e739-4cdc-4465-9fdc-3e9bec51940a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
01b0e765-e71a-4a55-91ba-0be15ae6261f,"#N/A",07ffa111-618b-4997-856b-ba2967679316,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
01b68ca8-9cb4-4063-be91-9fec4cf6a720,"#N/A",c9275b48-2520-471e-94e8-6f030dc7d9c2,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
01b83ab7-d120-47d5-88b4-8966feb991cc,"#N/A",c5e4c475-8685-4a83-b42c-0318eb908348,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
01bf8fae-680f-4d83-963b-e23ac8966121,"#N/A",1391e8c4-19e5-4971-af14-e95aa869f999,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
01c2c7bd-0679-4b11-9471-62583d0402e5,"#N/A",a3fb956c-02e9-48c7-a552-68e88ea4ec65,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
01c61aed-c54f-4771-b909-d3870f04f321,"#N/A",7206886b-5037-4d64-aef6-c3ad18065a91,1.0,00kHp00003nN68HIAS,f3b4c9e0-1360-4ced-9d0a-7624c1501fc2,Renewable,"#N/A","#N/A",150.0,150.0,"#N/A"
01d88ab3-f77c-4694-831c-1ace600c1c09,"#N/A",ad659a45-73f8-496b-8ec4-bb34d72df0ba,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
01dc83cb-d46f-41a8-bb11-4bf32d2d4f9d,"#N/A",0b871529-3b57-4fc9-935c-cde0ccdac89e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
01e2f4fa-4bcc-4d2f-a3fc-1a166d7c97d0,"#N/A",4cb45786-43d9-4f82-94cf-75abb9b0060e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
01ed6310-0316-4bc4-b718-2f18e561038d,"#N/A",d74140df-8a42-4d6a-933a-d005bd311e0a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
01ff6e90-10e5-4d9b-af6a-9c9a1df9d255,"#N/A",8743debe-d9ca-4085-be23-2806a393a987,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
020502e7-3d08-4363-8b5c-249bb0afe00e,"#N/A",482881fb-6047-4841-a37c-5bca748d2f18,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
020a1788-82c7-4588-8337-d7bcfb73c778,"#N/A",45b5d0a0-dd37-420d-8e5e-af907deaa94c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
020b7d36-e6f3-4561-8f3c-50ec7f02ef1e,"#N/A",ee66cc52-97ba-475f-9cbf-6586fedd5986,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
02393a88-a2f2-439d-93f5-d93f7b8f52f6,"#N/A",f5a9d06b-f6f2-499f-988e-c1a66e7ab735,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
0239cd2c-cb44-41af-b7a0-bb57c6764c12,"#N/A",d3c70d88-c424-4751-8584-9b97f1bd3597,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
0288aeee-a3c9-4d31-af3a-e557a60795e4,"#N/A",02ddcae7-c364-43b6-ba3b-150b4f78a97f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
02987cbb-20af-4b20-8c3b-98f9457f0926,"#N/A",cbea12f9-39cb-4d50-a3dc-557d770fdcd8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
02a4c560-5957-4b83-9970-f5246d43c159,"#N/A",567088a3-fd96-47e5-96d4-25fdb7daf896,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
02af88cc-3bf3-4c99-b1ed-70a0f3b2a2e3,"#N/A",ffe305de-577f-4acc-a9c9-cbcc244f898f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
02cf59af-0ae8-4ed5-ae0d-680a45ecd2c1,"#N/A",a7e7d59f-098c-4c22-8fcf-b5f8694c1969,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3500.0,700.0,"#N/A"
02e36784-dec4-4b2b-9022-6ac492a0de8a,"#N/A",2a998bd0-c753-4731-b7aa-13b6f8d007b8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
02f5744d-9a90-4ec6-ae84-b10b1a4a0cd6,"#N/A",a07b3f41-31df-4b31-8543-36265dc7a2c5,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
03329cea-40e5-4dc4-aeb3-fbe7304a1a53,"#N/A",4f5cee41-a6ca-46a0-93ff-b57b6347fca1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
03348586-10d0-4ed7-9ac9-4806208af69b,"#N/A",61ff7356-995c-4c49-8445-3a540348c28a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
034ebcdc-d63e-418c-b77c-86450f731a78,"#N/A",1ae69d52-a77e-4fe6-8279-d995a5445807,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
03519635-240e-4f7a-8976-9674c6cd662a,"#N/A",a3ce310c-42b2-49aa-b3c7-dda2eb928d5c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
037e703a-8e35-46a5-a1c7-2b1861039f97,"#N/A",0146f861-95a6-4cb4-86f5-1ce402dd1adf,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
03874cdc-b23e-4955-93ce-4d5eb83458ba,"#N/A",0e0ce588-f216-44e4-a680-3621658cbd7b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
038875dc-a424-4f3c-8ade-3e6f46802b43,"#N/A",59f3be3f-4091-4186-a249-c5d1519578d6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
038abc00-9b0a-4111-a1ca-43ceae517927,"#N/A",d88e2e7f-519d-4dae-a25b-ed82530cc0a4,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
038e880e-648c-4926-82e6-8ecf4112e1f6,"#N/A",d3c09b73-898c-410e-bd7e-62adb6f507b7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
039d581a-5823-49f6-a424-e54901c79d70,"#N/A",c65205f0-f0f1-4b83-80a5-249fa4b8da02,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
03a493df-7ce9-4784-bfe9-7dc3aae6de00,"#N/A",c9774af9-bf51-48e1-b1d0-a4f46e747584,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
03ceaffb-7b50-4c4b-a684-0b8ee8fdf127,"#N/A",fe40fcbb-5fa3-4e91-816c-7594c1fd35ab,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
03f1fa90-3c6d-4a75-b852-a50140d300e9,"#N/A",e2940703-de40-4793-92af-186c5aa8a6c7,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
03f569c0-64c2-48cc-ae7c-1e628b19fa1b,"#N/A",2545446f-8df3-4f37-bb5a-4f372257d335,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
03fdde49-8057-4456-ae1c-9d8acaa330a8,"#N/A",72b8bb7d-1489-4e33-9efd-3cc38a58bdfb,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
04092d3a-008f-44c7-a24b-381678c3b5b6,"#N/A",0abc9440-c514-4cbf-98e5-de0e9ff87dac,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
041107fe-30c4-4a4a-b5ea-5e5170cf6668,"#N/A",10f0ca6e-9da4-429e-b4fc-1617c6ae01b5,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
0424d663-2b15-45ee-aac2-f829d2ede7de,"#N/A",7b708f42-253a-4041-b38f-a0fefa6b655e,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
042a0f3e-3a46-4609-83bb-460df0b463ff,"#N/A",7d6f09e0-f9ad-4283-918d-8f780b1af222,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
043a90f4-635a-49ec-8fa1-ce6526571d4d,"#N/A",1a0baef9-b9b7-47b8-b7f7-04b210373627,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
045f261c-7047-4e63-be51-2ea9e8b0b746,"#N/A",a25b7805-bafc-407c-b9a7-2e3628043e3b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
0461a9b2-e392-4b3f-a16d-b3c0a621c9c1,"#N/A",1a0baef9-b9b7-47b8-b7f7-04b210373627,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
046caca8-5c8c-4657-9058-fac99e023851,"#N/A",686d12bf-4df8-4bdc-9e89-9f02a11056b2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
047a477b-726c-485d-b10d-245986fea9d8,"#N/A",98464d60-4efe-435e-8b09-c1c2078bcc11,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0482f818-1a51-412c-a877-0c844c86e834,"#N/A",e9ea1619-9524-4a24-acee-c509f6009567,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
04914302-710c-4cc6-93de-75c048316b18,"#N/A",fdd513e1-b4ac-4915-ae86-47650935a025,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04a792a2-d0de-4fc1-b42b-c095f0e39054,"#N/A",43d5d2d7-ac67-43e4-9c28-12f224b4436d,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
04a8c1b0-e463-4699-8fcc-6dd9210cba4f,"#N/A",23900d37-46b7-4cd4-ba37-8be132ed76af,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
04ab4e78-a858-421e-b528-5257f4372ec7,"#N/A",a7df50d7-679f-40de-92f1-216c0ff6495b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04af65f2-5f6c-4a9e-b657-3e2b51d39b67,"#N/A",e2a6b271-9934-486c-99b2-06584ee2adfd,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
04bf3b35-d50f-4527-9f32-c7d7367f43b8,"#N/A",00070d14-cba0-49c0-8f4a-523f3193cb56,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04cb40ac-d42f-46be-8b91-2f42f5ef49f6,"#N/A",8cec084a-8c9d-4b4b-8109-5f3bcd1782b9,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
04cc9775-4fce-4c95-af21-8dd98f4e31b4,"#N/A",495e623f-6f72-4e80-b553-021ccfd0471f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
04cd1e91-a5da-471a-b156-dda268be0288,"#N/A",26069f0c-80be-4291-97e3-747c43cf7b08,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
04d7614e-073f-45ce-be35-5d7d363e3555,"#N/A",e53da94d-f3db-4095-99ce-b74c2f8fdbcc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
04d918c5-f52a-40ab-aaae-cebc57300a39,"#N/A",1864d7a4-fbfb-414c-8c00-3ab9a25b12aa,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04d9991b-ec23-4b50-9084-f1b182da61ac,"#N/A",104240b9-77e9-4eab-abcf-d5c72a6f9e51,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
04dcbecd-e16c-4be5-9686-045cbf202954,"#N/A",f04c81d5-b767-48aa-8b90-f8d8f6c56e8d,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
04e2a40b-1aba-4060-aa0d-2673e33ba9aa,"#N/A",1410c8ad-c839-4837-a6a2-1ef475dc42d2,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
04eae1f1-5758-4add-a4ec-e60816bf4dc5,"#N/A",418ed7e1-a196-4e83-b3c3-6979fde0111a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
04f6b5bf-4efa-4745-ba30-76a8717704dc,"#N/A",a55291e6-5ce6-4bc2-8b07-a25e72ceae53,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
04fce915-a720-4828-ba65-c49f20ab5fdd,"#N/A",ae92f355-6ac7-442e-a92c-316b50c0166a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
050dc8f8-fda7-41f3-9702-5bcfaa5a8b4d,"#N/A",d88e2e7f-519d-4dae-a25b-ed82530cc0a4,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
05134a1f-2356-4cdc-8088-28f030091d09,"#N/A",74b6406d-bab2-46e7-aace-5d9a8fed094e,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0525d467-e7e1-4aca-a3cc-8548de55d44a,"#N/A",6172aec2-4c3d-42cf-8df5-3d7595db2c19,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
05631c8f-7920-4643-86c8-1ac6e85980cd,"#N/A",74899f20-62f7-48f1-afc4-a3a36ed823d7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
05653e5d-90bc-4302-afb5-f645daac7576,"#N/A",de59385a-518f-4253-b62e-957ca085ac75,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
058944e0-f47a-46fe-8622-3061a87ba672,"#N/A",5002d41b-6179-4ab6-abc1-a65640205312,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
058e56f3-cab6-4959-b4d9-69bba3a50d3d,"#N/A",d50e2af1-9a64-4cea-878d-613c8a562ead,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
0599fae3-9417-4450-8121-b02ae60f9727,"#N/A",a7df50d7-679f-40de-92f1-216c0ff6495b,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
05abbaf1-299b-4c94-aece-2623f15e6703,"#N/A",5835c2ff-ecef-41ed-b746-1a50beaef7b9,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
05bbc9a6-3a30-4ec6-bbc3-872b3e848888,"#N/A",749a22e5-8b7c-4fc7-b9c6-10e83ecfe3bd,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
05bec63a-d083-4093-9e84-80ae851277ff,"#N/A",2e4d9e64-84d2-4904-ae43-9982ad331d0a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
05c99f36-4de5-43c4-a398-6d4460f10bec,"#N/A",06961bf1-ea50-4ed3-a1c2-129266852cb0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
05cb0b8b-6669-4dc1-bfe1-fd41112be765,"#N/A",4e94be10-6fbd-4e49-ae38-299a93080f74,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
05cec36f-91c2-4615-8b33-7297dd5a8cf9,"#N/A",56f5195f-b92e-4f6b-9493-0221919c0bfa,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
05d95feb-5787-4484-be94-62cfc85507a7,"#N/A",3b78d0fe-62c5-4b9a-94e8-a8f558e418d8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
05e350a2-e101-41c4-82b3-5ed1a57bd19c,"#N/A",1a7b4891-30a9-4cd4-bc06-0a3752768d45,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
05eb2ea0-6f9f-4cd1-93c0-ec3fcca09049,"#N/A",b2309138-b6da-42d4-a13b-d2660597bb5e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
05fc6ca1-3d70-478c-8d41-316f72f99b3d,"#N/A",3e170255-e25c-47db-a3bd-57b2c974756a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0610c790-8f81-4c58-b2f9-855a6bf4cf98,"#N/A",a07b3f41-31df-4b31-8543-36265dc7a2c5,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
061b558f-6f45-4697-b9dd-bccb486eb68f,"#N/A",f89e5e19-3e36-4c67-bde0-73dc185704ed,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
061cd52e-efb2-433b-858b-623be695c3f9,"#N/A",5703c5a2-48dd-4071-90bc-c9a5c488e5dc,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
062b886f-7f16-445c-af71-470f27d07838,"#N/A",beb3cad1-aaa7-4793-934a-be332b50afb4,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
063d2164-3bef-41dc-a07c-dc747167c703,"#N/A",3c79fa4c-f818-407d-803f-fe5a3b063026,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",12500.0,500.0,"#N/A"
064368c3-063c-4123-9e6e-3b745b2544cd,"#N/A",4332bd08-49ef-4666-ac5e-ac826c234f1d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
064c2ea3-80a0-48e5-a130-b9675c604e74,"#N/A",fe40fcbb-5fa3-4e91-816c-7594c1fd35ab,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
06504336-3b9a-4482-b848-d96e2d097041,"#N/A",e5491b9b-a5f3-4818-b854-99da324d6e88,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
06b79c1f-49f9-41f6-9347-2f353cfe5591,"#N/A",73d4bd3c-cafe-4153-8943-7a58e4416f34,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
06c09ebd-6a95-47bd-bb4a-c85bd973df88,"#N/A",a69c91e7-e537-4575-8e0e-3802fe8d425c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",450.0,450.0,"#N/A"
06cccf9b-f5c0-4e29-ade9-66e11696413d,"#N/A",1c8b8fe9-97bb-41b9-a9ad-6021ce4f42c6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
0715b836-2a73-487b-92e4-4c7d05e4eaee,"#N/A",41433172-4c00-4774-9f8f-fee0c6b9908e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
071d2381-e70b-4836-ae81-4b2d012de3c2,"#N/A",fe52bf6a-94a5-49bc-a28d-b8d32b36e287,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
07291298-cd1d-4d12-a114-924bbbe9ef1c,"#N/A",e3db302d-7873-4e60-9531-a14e7fcc318e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
074bf42e-2971-4c2e-b545-86739b6ba704,"#N/A",04676613-25cb-49d4-a9cd-724e2e817b71,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
07572a28-21dc-4fc4-b15c-578ad733c673,"#N/A",71bd1a89-e034-4d71-bc8f-cf45cda9a624,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
07638f48-5f5e-4db7-97f2-dfc3cff2c50b,"#N/A",a3ce310c-42b2-49aa-b3c7-dda2eb928d5c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
0765a9e4-0f83-4f38-990f-600497ea02a9,"#N/A",8ae77e41-67b3-4e1a-b1e9-ffdc260eb0f3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
07685119-5bbb-4809-a895-6d155e107f66,"#N/A",1c898cec-8827-4b21-bf73-87bdc7543926,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
0774e912-0c28-4573-aa5e-96c9cd76933a,"#N/A",19991f16-3091-4ee2-86a8-0fddb5dbd6a2,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
